collection_id,bin_id,collection_date,location_type,district,fill_level_percent,fill_level_category,waste_type_primary,days_since_last_collection,nearby_population,overflow_reported,odor_complaint,priority_score,priority_category
COL_0014177,BIN_00066,2022-08-26,commercial,Teshie-Nungua,40.8,medium,general,3,1120,0,0,26,LOW
COL_0014178,BIN_00066,2022-08-29,commercial,Teshie-Nungua,30.3,medium,general,3,1120,0,0,26,LOW
COL_0014179,BIN_00066,2022-09-02,commercial,Teshie-Nungua,43.4,medium,general,4,1120,0,0,30,MEDIUM
COL_0014180,BIN_00066,2022-09-05,commercial,Teshie-Nungua,24.9,low,general,3,1120,0,0,20,LOW
COL_0014181,BIN_00066,2022-09-08,commercial,Teshie-Nungua,28.4,low,organic,3,1120,0,0,25,LOW
COL_0014182,BIN_00066,2022-09-11,commercial,Teshie-Nungua,23.1,low,organic,3,1120,0,0,25,LOW
COL_0014183,BIN_00066,2022-09-16,commercial,Teshie-Nungua,52.3,medium,general,5,1120,0,0,44,MEDIUM
COL_0014184,BIN_00066,2022-09-19,commercial,Teshie-Nungua,19.4,low,recyclable,3,1120,0,0,18,LOW
COL_0014185,BIN_00066,2022-09-22,commercial,Teshie-Nungua,26.3,low,recyclable,3,1120,0,0,18,LOW
COL_0014186,BIN_00066,2022-09-26,commercial,Teshie-Nungua,28.5,low,general,4,1120,0,0,24,LOW
COL_0014187,BIN_00066,2022-09-29,commercial,Teshie-Nungua,21.5,low,recyclable,3,1120,0,0,18,LOW
COL_0014188,BIN_00066,2022-10-02,commercial,Teshie-Nungua,22.8,low,recyclable,3,1120,0,0,18,LOW
COL_0014189,BIN_00066,2022-10-06,commercial,Teshie-Nungua,40.5,medium,organic,4,1120,0,0,35,MEDIUM
COL_0014190,BIN_00066,2022-10-10,commercial,Teshie-Nungua,30.4,medium,general,4,1120,0,0,30,MEDIUM
COL_0014191,BIN_00066,2022-10-13,commercial,Teshie-Nungua,35.6,medium,general,3,1120,0,0,26,LOW
COL_0014192,BIN_00066,2022-10-17,commercial,Teshie-Nungua,36.8,medium,construction,4,1120,0,0,25,LOW
COL_0014193,BIN_00066,2022-10-20,commercial,Teshie-Nungua,33.1,medium,recyclable,3,1120,0,0,24,LOW
COL_0014194,BIN_00066,2022-10-23,commercial,Teshie-Nungua,20.7,low,hazardous,3,1120,0,0,40,MEDIUM
COL_0014195,BIN_00066,2022-10-27,commercial,Teshie-Nungua,34.8,medium,organic,4,1120,0,0,35,MEDIUM
COL_0014196,BIN_00066,2022-10-30,commercial,Teshie-Nungua,25.5,low,general,3,1120,0,0,20,LOW
COL_0014197,BIN_00066,2022-11-02,commercial,Teshie-Nungua,24.1,low,recyclable,3,1120,0,0,18,LOW
COL_0014198,BIN_00066,2022-11-05,commercial,Teshie-Nungua,35.3,medium,recyclable,3,1120,0,0,24,LOW
COL_0014199,BIN_00066,2022-11-08,commercial,Teshie-Nungua,28.8,low,general,3,1120,0,0,20,LOW
COL_0014200,BIN_00066,2022-11-11,commercial,Teshie-Nungua,27.1,low,recyclable,3,1120,0,0,18,LOW
COL_0014201,BIN_00066,2022-11-14,commercial,Teshie-Nungua,19.7,low,recyclable,3,1120,0,0,18,LOW
COL_0014202,BIN_00066,2022-11-17,commercial,Teshie-Nungua,35.4,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014203,BIN_00066,2022-11-20,commercial,Teshie-Nungua,24.4,low,organic,3,1120,0,0,25,LOW
COL_0014204,BIN_00066,2022-11-23,commercial,Teshie-Nungua,36.2,medium,general,3,1120,0,0,26,LOW
COL_0014205,BIN_00066,2022-11-27,commercial,Teshie-Nungua,25.9,low,general,4,1120,0,0,24,LOW
COL_0014206,BIN_00066,2022-11-30,commercial,Teshie-Nungua,27.8,low,general,3,1120,0,0,20,LOW
COL_0014207,BIN_00066,2022-12-03,commercial,Teshie-Nungua,41.8,medium,general,3,1120,0,0,26,LOW
COL_0014208,BIN_00066,2022-12-06,commercial,Teshie-Nungua,34.2,medium,general,3,1120,0,0,26,LOW
COL_0014209,BIN_00066,2022-12-09,commercial,Teshie-Nungua,42.7,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014210,BIN_00066,2022-12-14,commercial,Teshie-Nungua,50.5,medium,general,5,1120,0,0,44,MEDIUM
COL_0014211,BIN_00066,2022-12-17,commercial,Teshie-Nungua,38.7,medium,general,3,1120,0,0,26,LOW
COL_0014212,BIN_00066,2022-12-21,commercial,Teshie-Nungua,61.1,high,organic,4,1120,0,0,45,MEDIUM
COL_0014213,BIN_00066,2022-12-24,commercial,Teshie-Nungua,56.6,medium,general,3,1120,0,0,36,MEDIUM
COL_0014214,BIN_00066,2022-12-27,commercial,Teshie-Nungua,61.5,high,organic,3,1120,0,0,41,MEDIUM
COL_0014215,BIN_00066,2023-01-01,commercial,Teshie-Nungua,75.5,high,general,5,1120,0,0,54,HIGH
COL_0014216,BIN_00066,2023-01-04,commercial,Teshie-Nungua,36.5,medium,recyclable,3,1120,0,0,24,LOW
COL_0014217,BIN_00066,2023-01-07,commercial,Teshie-Nungua,37.6,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014218,BIN_00066,2023-01-10,commercial,Teshie-Nungua,43.2,medium,general,3,1120,0,0,26,LOW
COL_0014219,BIN_00066,2023-01-14,commercial,Teshie-Nungua,48.0,medium,general,4,1120,0,0,30,MEDIUM
COL_0014220,BIN_00066,2023-01-17,commercial,Teshie-Nungua,39.5,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014221,BIN_00066,2023-01-20,commercial,Teshie-Nungua,30.5,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014222,BIN_00066,2023-01-26,commercial,Teshie-Nungua,60.2,high,hazardous,6,1120,0,0,64,HIGH
COL_0014223,BIN_00066,2023-01-29,commercial,Teshie-Nungua,32.1,medium,hazardous,3,1120,0,0,46,MEDIUM
COL_0014224,BIN_00066,2023-02-03,commercial,Teshie-Nungua,67.6,high,organic,5,1120,0,0,49,MEDIUM
COL_0014225,BIN_00066,2023-02-06,commercial,Teshie-Nungua,34.2,medium,general,3,1120,0,0,26,LOW
COL_0014226,BIN_00066,2023-02-09,commercial,Teshie-Nungua,41.7,medium,general,3,1120,0,0,26,LOW
COL_0014227,BIN_00066,2023-02-12,commercial,Teshie-Nungua,31.6,medium,recyclable,3,1120,0,0,24,LOW
COL_0014228,BIN_00066,2023-02-15,commercial,Teshie-Nungua,37.7,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014229,BIN_00066,2023-02-18,commercial,Teshie-Nungua,31.4,medium,general,3,1120,0,0,26,LOW
COL_0014230,BIN_00066,2023-02-21,commercial,Teshie-Nungua,31.9,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014231,BIN_00066,2023-02-24,commercial,Teshie-Nungua,41.0,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014232,BIN_00066,2023-02-27,commercial,Teshie-Nungua,29.6,low,recyclable,3,1120,0,0,18,LOW
COL_0014233,BIN_00066,2023-03-06,commercial,Teshie-Nungua,85.2,critical,organic,7,1120,0,0,62,HIGH
COL_0014234,BIN_00066,2023-03-09,commercial,Teshie-Nungua,28.8,low,recyclable,3,1120,0,0,18,LOW
COL_0014235,BIN_00066,2023-03-13,commercial,Teshie-Nungua,43.4,medium,recyclable,4,1120,0,0,28,LOW
COL_0014236,BIN_00066,2023-03-16,commercial,Teshie-Nungua,33.9,medium,recyclable,3,1120,0,0,24,LOW
COL_0014237,BIN_00066,2023-03-19,commercial,Teshie-Nungua,26.2,low,organic,3,1120,0,0,25,LOW
COL_0014238,BIN_00066,2023-03-22,commercial,Teshie-Nungua,37.3,medium,general,3,1120,0,0,26,LOW
COL_0014239,BIN_00066,2023-03-25,commercial,Teshie-Nungua,34.0,medium,e_waste,3,1120,0,0,36,MEDIUM
COL_0014240,BIN_00066,2023-03-29,commercial,Teshie-Nungua,36.5,medium,general,4,1120,0,0,30,MEDIUM
COL_0014241,BIN_00066,2023-04-01,commercial,Teshie-Nungua,37.8,medium,general,3,1120,0,0,26,LOW
COL_0014242,BIN_00066,2023-04-04,commercial,Teshie-Nungua,29.6,low,organic,3,1120,0,0,25,LOW
COL_0014243,BIN_00066,2023-04-07,commercial,Teshie-Nungua,44.9,medium,recyclable,3,1120,0,0,24,LOW
COL_0014244,BIN_00066,2023-04-10,commercial,Teshie-Nungua,35.4,medium,recyclable,3,1120,0,0,24,LOW
COL_0014245,BIN_00066,2023-04-16,commercial,Teshie-Nungua,44.9,medium,organic,6,1120,0,0,39,MEDIUM
COL_0014246,BIN_00066,2023-04-19,commercial,Teshie-Nungua,26.2,low,organic,3,1120,0,0,25,LOW
COL_0014247,BIN_00066,2023-04-23,commercial,Teshie-Nungua,35.3,medium,organic,4,1120,0,0,35,MEDIUM
COL_0014248,BIN_00066,2023-04-26,commercial,Teshie-Nungua,35.8,medium,recyclable,3,1120,0,0,24,LOW
COL_0014249,BIN_00066,2023-04-29,commercial,Teshie-Nungua,31.0,medium,general,3,1120,0,0,26,LOW
COL_0014250,BIN_00066,2023-05-02,commercial,Teshie-Nungua,27.1,low,organic,3,1120,0,0,25,LOW
COL_0014251,BIN_00066,2023-05-05,commercial,Teshie-Nungua,29.3,low,general,3,1120,0,0,20,LOW
COL_0014252,BIN_00066,2023-05-08,commercial,Teshie-Nungua,31.2,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014253,BIN_00066,2023-05-11,commercial,Teshie-Nungua,29.4,low,general,3,1120,0,0,20,LOW
COL_0014254,BIN_00066,2023-05-14,commercial,Teshie-Nungua,23.2,low,recyclable,3,1120,0,0,18,LOW
COL_0014255,BIN_00066,2023-05-17,commercial,Teshie-Nungua,30.7,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014256,BIN_00066,2023-05-23,commercial,Teshie-Nungua,41.3,medium,construction,6,1120,0,0,29,LOW
COL_0014257,BIN_00066,2023-05-26,commercial,Teshie-Nungua,27.1,low,recyclable,3,1120,0,0,18,LOW
COL_0014258,BIN_00066,2023-05-29,commercial,Teshie-Nungua,23.4,low,general,3,1120,0,0,20,LOW
COL_0014259,BIN_00066,2023-06-01,commercial,Teshie-Nungua,28.5,low,recyclable,3,1120,0,0,18,LOW
COL_0014260,BIN_00066,2023-06-05,commercial,Teshie-Nungua,36.1,medium,organic,4,1120,0,0,35,MEDIUM
COL_0014261,BIN_00066,2023-06-08,commercial,Teshie-Nungua,38.3,medium,recyclable,3,1120,0,0,24,LOW
COL_0014262,BIN_00066,2023-06-11,commercial,Teshie-Nungua,24.6,low,recyclable,3,1120,0,0,18,LOW
COL_0014263,BIN_00066,2023-06-14,commercial,Teshie-Nungua,34.9,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014264,BIN_00066,2023-06-18,commercial,Teshie-Nungua,29.2,low,recyclable,4,1120,0,0,22,LOW
COL_0014265,BIN_00066,2023-06-23,commercial,Teshie-Nungua,42.4,medium,recyclable,5,1120,0,0,32,MEDIUM
COL_0014266,BIN_00066,2023-06-26,commercial,Teshie-Nungua,29.7,low,recyclable,3,1120,0,0,18,LOW
COL_0014267,BIN_00066,2023-06-29,commercial,Teshie-Nungua,27.8,low,organic,3,1120,0,0,25,LOW
COL_0014268,BIN_00066,2023-07-02,commercial,Teshie-Nungua,28.2,low,organic,3,1120,0,0,25,LOW
COL_0014269,BIN_00066,2023-07-05,commercial,Teshie-Nungua,31.1,medium,recyclable,3,1120,0,0,24,LOW
COL_0014270,BIN_00066,2023-07-08,commercial,Teshie-Nungua,37.6,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014271,BIN_00066,2023-07-12,commercial,Teshie-Nungua,31.3,medium,recyclable,4,1120,0,0,28,LOW
COL_0014272,BIN_00066,2023-07-16,commercial,Teshie-Nungua,31.7,medium,recyclable,4,1120,0,0,28,LOW
COL_0014273,BIN_00066,2023-07-19,commercial,Teshie-Nungua,24.6,low,general,3,1120,0,0,20,LOW
COL_0014274,BIN_00066,2023-07-23,commercial,Teshie-Nungua,26.0,low,recyclable,4,1120,0,0,22,LOW
COL_0014275,BIN_00066,2023-07-27,commercial,Teshie-Nungua,36.2,medium,recyclable,4,1120,0,0,28,LOW
COL_0014276,BIN_00066,2023-07-30,commercial,Teshie-Nungua,28.7,low,general,3,1120,0,0,20,LOW
COL_0014277,BIN_00066,2023-08-03,commercial,Teshie-Nungua,71.0,high,recyclable,4,1120,0,0,38,MEDIUM
COL_0014278,BIN_00066,2023-08-06,commercial,Teshie-Nungua,42.0,medium,recyclable,3,1120,0,0,24,LOW
COL_0014279,BIN_00066,2023-08-09,commercial,Teshie-Nungua,58.9,medium,organic,3,1120,0,0,41,MEDIUM
COL_0014280,BIN_00066,2023-08-12,commercial,Teshie-Nungua,51.4,medium,general,3,1120,0,0,36,MEDIUM
COL_0014281,BIN_00066,2023-08-15,commercial,Teshie-Nungua,50.4,medium,recyclable,3,1120,0,0,34,MEDIUM
COL_0014282,BIN_00066,2023-08-18,commercial,Teshie-Nungua,47.4,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014283,BIN_00066,2023-08-21,commercial,Teshie-Nungua,40.7,medium,recyclable,3,1120,0,0,24,LOW
COL_0014284,BIN_00066,2023-08-24,commercial,Teshie-Nungua,42.1,medium,recyclable,3,1120,0,0,24,LOW
COL_0014285,BIN_00066,2023-08-28,commercial,Teshie-Nungua,44.3,medium,organic,4,1120,0,0,35,MEDIUM
COL_0014286,BIN_00066,2023-08-31,commercial,Teshie-Nungua,46.1,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014287,BIN_00066,2023-09-04,commercial,Teshie-Nungua,27.9,low,general,4,1120,0,0,24,LOW
COL_0014288,BIN_00066,2023-09-08,commercial,Teshie-Nungua,45.7,medium,recyclable,4,1120,0,0,28,LOW
COL_0014289,BIN_00066,2023-09-11,commercial,Teshie-Nungua,27.6,low,general,3,1120,0,0,20,LOW
COL_0014290,BIN_00066,2023-09-14,commercial,Teshie-Nungua,35.0,medium,recyclable,3,1120,0,0,24,LOW
COL_0014291,BIN_00066,2023-09-17,commercial,Teshie-Nungua,23.4,low,hazardous,3,1120,0,0,40,MEDIUM
COL_0014292,BIN_00066,2023-09-20,commercial,Teshie-Nungua,32.9,medium,general,3,1120,0,0,26,LOW
COL_0014293,BIN_00066,2023-09-23,commercial,Teshie-Nungua,26.1,low,recyclable,3,1120,0,0,18,LOW
COL_0014294,BIN_00066,2023-09-26,commercial,Teshie-Nungua,30.4,medium,recyclable,3,1120,0,0,24,LOW
COL_0014295,BIN_00066,2023-09-29,commercial,Teshie-Nungua,31.7,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014296,BIN_00066,2023-10-03,commercial,Teshie-Nungua,35.0,medium,organic,4,1120,0,0,35,MEDIUM
COL_0014297,BIN_00066,2023-10-06,commercial,Teshie-Nungua,29.2,low,recyclable,3,1120,0,0,18,LOW
COL_0014298,BIN_00066,2023-10-11,commercial,Teshie-Nungua,35.5,medium,general,5,1120,0,0,34,MEDIUM
COL_0014299,BIN_00066,2023-10-14,commercial,Teshie-Nungua,38.4,medium,organic,3,1120,0,0,31,MEDIUM
COL_0014300,BIN_00066,2023-10-17,commercial,Teshie-Nungua,21.9,low,general,3,1120,0,0,20,LOW
COL_0014301,BIN_00066,2023-10-20,commercial,Teshie-Nungua,36.9,medium,general,3,1120,0,0,26,LOW
COL_0014302,BIN_00066,2023-10-23,commercial,Teshie-Nungua,24.3,low,general,3,1120,0,0,20,LOW
COL_0014303,BIN_00066,2023-10-29,commercial,Teshie-Nungua,45.5,medium,recyclable,6,1120,0,0,32,MEDIUM
COL_0014304,BIN_00066,2023-11-01,commercial,Teshie-Nungua,30.7,medium,recyclable,3,1120,0,0,24,LOW
COL_0014305,BIN_00066,2023-11-04,commercial,Teshie-Nungua,30.6,medium,general,3,1120,0,0,26,LOW
COL_0014306,BIN_00066,2023-11-07,commercial,Teshie-Nungua,23.9,low,general,3,1120,0,0,20,LOW
COL_0014307,BIN_00066,2023-11-10,commercial,Teshie-Nungua,28.9,low,recyclable,3,1120,0,0,18,LOW
COL_0014308,BIN_00066,2023-11-13,commercial,Teshie-Nungua,22.1,low,e_waste,3,1120,0,0,30,MEDIUM
COL_0014309,BIN_00066,2023-11-16,commercial,Teshie-Nungua,24.2,low,e_waste,3,1120,0,0,30,MEDIUM
COL_0014310,BIN_00066,2023-11-19,commercial,Teshie-Nungua,28.1,low,recyclable,3,1120,0,0,18,LOW
COL_0014311,BIN_00066,2023-11-22,commercial,Teshie-Nungua,26.7,low,recyclable,3,1120,0,0,18,LOW
COL_0014312,BIN_00066,2023-11-25,commercial,Teshie-Nungua,32.1,medium,general,3,1120,0,0,26,LOW
COL_0014313,BIN_00066,2023-11-28,commercial,Teshie-Nungua,22.7,low,recyclable,3,1120,0,0,18,LOW
COL_0014314,BIN_00066,2023-12-01,commercial,Teshie-Nungua,29.9,low,recyclable,3,1120,0,0,18,LOW
COL_0014315,BIN_00066,2023-12-04,commercial,Teshie-Nungua,37.8,medium,recyclable,3,1120,0,0,24,LOW
COL_0014316,BIN_00066,2023-12-07,commercial,Teshie-Nungua,35.6,medium,recyclable,3,1120,0,0,24,LOW
COL_0014317,BIN_00066,2023-12-10,commercial,Teshie-Nungua,35.6,medium,general,3,1120,0,0,26,LOW
COL_0014318,BIN_00066,2023-12-15,commercial,Teshie-Nungua,63.0,high,general,5,1120,0,0,44,MEDIUM
COL_0014319,BIN_00066,2023-12-18,commercial,Teshie-Nungua,32.6,medium,recyclable,3,1120,0,0,24,LOW
COL_0014320,BIN_00066,2023-12-23,commercial,Teshie-Nungua,77.7,high,organic,5,1120,0,0,59,HIGH
COL_0014321,BIN_00066,2023-12-26,commercial,Teshie-Nungua,69.6,high,recyclable,3,1120,0,0,34,MEDIUM
COL_0014322,BIN_00066,2023-12-31,commercial,Teshie-Nungua,73.2,high,organic,5,1120,0,0,49,MEDIUM
COL_0014323,BIN_00067,2022-01-02,hospitality,Kaneshie,86.6,critical,organic,2,292,0,0,45,MEDIUM
COL_0014324,BIN_00067,2022-01-05,hospitality,Kaneshie,56.3,medium,organic,3,292,0,0,38,MEDIUM
COL_0014325,BIN_00067,2022-01-09,hospitality,Kaneshie,100.0,critical,organic,4,292,1,0,66,HIGH
COL_0014326,BIN_00067,2022-01-12,hospitality,Kaneshie,46.8,medium,organic,3,292,0,0,28,LOW
COL_0014327,BIN_00067,2022-01-15,hospitality,Kaneshie,61.9,high,recyclable,3,292,0,0,31,MEDIUM
COL_0014328,BIN_00067,2022-01-18,hospitality,Kaneshie,62.5,high,construction,3,292,0,0,28,LOW
COL_0014329,BIN_00067,2022-01-21,hospitality,Kaneshie,53.0,medium,recyclable,3,292,0,0,31,MEDIUM
COL_0014330,BIN_00067,2022-01-24,hospitality,Kaneshie,58.6,medium,general,3,292,0,0,33,MEDIUM
COL_0014331,BIN_00067,2022-01-27,hospitality,Kaneshie,50.6,medium,general,3,292,0,0,33,MEDIUM
COL_0014332,BIN_00067,2022-01-30,hospitality,Kaneshie,76.0,high,organic,3,292,0,0,48,MEDIUM
COL_0014333,BIN_00067,2022-02-03,hospitality,Kaneshie,55.1,medium,organic,4,292,0,0,42,MEDIUM
COL_0014334,BIN_00067,2022-02-06,hospitality,Kaneshie,74.4,high,organic,3,292,0,0,38,MEDIUM
COL_0014335,BIN_00067,2022-02-09,hospitality,Kaneshie,45.5,medium,general,3,292,0,0,23,LOW
COL_0014336,BIN_00067,2022-02-12,hospitality,Kaneshie,77.2,high,organic,3,292,0,1,51,HIGH
COL_0014337,BIN_00067,2022-02-15,hospitality,Kaneshie,62.7,high,organic,3,292,0,0,38,MEDIUM
COL_0014338,BIN_00067,2022-02-20,hospitality,Kaneshie,100.0,critical,recyclable,5,292,0,0,56,HIGH
COL_0014339,BIN_00067,2022-02-23,hospitality,Kaneshie,46.9,medium,recyclable,3,292,0,0,21,LOW
COL_0014340,BIN_00067,2022-02-26,hospitality,Kaneshie,76.2,high,organic,3,292,0,0,48,MEDIUM
COL_0014341,BIN_00067,2022-03-01,hospitality,Kaneshie,58.2,medium,organic,3,292,0,0,38,MEDIUM
COL_0014342,BIN_00067,2022-03-04,hospitality,Kaneshie,45.7,medium,organic,3,292,0,0,28,LOW
COL_0014343,BIN_00067,2022-03-06,hospitality,Kaneshie,65.5,high,organic,2,292,0,0,35,MEDIUM
COL_0014344,BIN_00067,2022-03-09,hospitality,Kaneshie,46.7,medium,organic,3,292,0,0,28,LOW
COL_0014345,BIN_00067,2022-03-12,hospitality,Kaneshie,60.8,high,general,3,292,0,0,33,MEDIUM
COL_0014346,BIN_00067,2022-03-16,hospitality,Kaneshie,67.2,high,general,4,292,0,0,37,MEDIUM
COL_0014347,BIN_00067,2022-03-19,hospitality,Kaneshie,64.4,high,general,3,292,0,0,33,MEDIUM
COL_0014348,BIN_00067,2022-03-22,hospitality,Kaneshie,51.5,medium,organic,3,292,0,0,38,MEDIUM
COL_0014349,BIN_00067,2022-03-25,hospitality,Kaneshie,55.4,medium,organic,3,292,0,0,38,MEDIUM
COL_0014350,BIN_00067,2022-03-28,hospitality,Kaneshie,54.2,medium,organic,3,292,0,0,38,MEDIUM
COL_0014351,BIN_00067,2022-03-31,hospitality,Kaneshie,52.7,medium,organic,3,292,0,0,38,MEDIUM
COL_0014352,BIN_00067,2022-04-03,hospitality,Kaneshie,74.5,high,organic,3,292,0,0,38,MEDIUM
COL_0014353,BIN_00067,2022-04-07,hospitality,Kaneshie,67.0,high,organic,4,292,0,0,42,MEDIUM
COL_0014354,BIN_00067,2022-04-10,hospitality,Kaneshie,72.4,high,organic,3,292,0,0,38,MEDIUM
COL_0014355,BIN_00067,2022-04-14,hospitality,Kaneshie,61.0,high,general,4,292,0,0,37,MEDIUM
COL_0014356,BIN_00067,2022-04-18,hospitality,Kaneshie,69.0,high,organic,4,292,0,0,42,MEDIUM
COL_0014357,BIN_00067,2022-04-21,hospitality,Kaneshie,34.9,medium,organic,3,292,0,0,28,LOW
COL_0014358,BIN_00067,2022-04-24,hospitality,Kaneshie,64.9,high,general,3,292,0,0,33,MEDIUM
COL_0014359,BIN_00067,2022-04-28,hospitality,Kaneshie,39.6,medium,organic,4,292,0,0,32,MEDIUM
COL_0014360,BIN_00067,2022-05-01,hospitality,Kaneshie,61.5,high,organic,3,292,0,0,38,MEDIUM
COL_0014361,BIN_00067,2022-05-05,hospitality,Kaneshie,38.2,medium,recyclable,4,292,0,0,25,LOW
COL_0014362,BIN_00067,2022-05-10,hospitality,Kaneshie,84.0,high,recyclable,5,292,0,0,49,MEDIUM
COL_0014363,BIN_00067,2022-05-13,hospitality,Kaneshie,43.8,medium,organic,3,292,0,0,28,LOW
COL_0014364,BIN_00067,2022-05-17,hospitality,Kaneshie,43.0,medium,recyclable,4,292,0,0,25,LOW
COL_0014365,BIN_00067,2022-05-20,hospitality,Kaneshie,39.2,medium,organic,3,292,0,0,28,LOW
COL_0014366,BIN_00067,2022-05-23,hospitality,Kaneshie,52.8,medium,organic,3,292,0,0,38,MEDIUM
COL_0014367,BIN_00067,2022-05-26,hospitality,Kaneshie,33.3,medium,recyclable,3,292,0,0,21,LOW
COL_0014368,BIN_00067,2022-05-31,hospitality,Kaneshie,67.5,high,general,5,292,0,0,41,MEDIUM
COL_0014369,BIN_00067,2022-06-03,hospitality,Kaneshie,55.4,medium,organic,3,292,0,0,38,MEDIUM
COL_0014370,BIN_00067,2022-06-06,hospitality,Kaneshie,54.2,medium,recyclable,3,292,0,0,31,MEDIUM
COL_0014371,BIN_00067,2022-06-10,hospitality,Kaneshie,44.7,medium,general,4,292,0,0,27,LOW
COL_0014372,BIN_00067,2022-06-17,hospitality,Kaneshie,92.7,critical,organic,7,292,0,0,66,HIGH
COL_0014373,BIN_00067,2022-06-20,hospitality,Kaneshie,53.3,medium,organic,3,292,0,0,38,MEDIUM
COL_0014374,BIN_00067,2022-06-25,hospitality,Kaneshie,59.7,medium,organic,5,292,0,0,46,MEDIUM
COL_0014375,BIN_00067,2022-06-29,hospitality,Kaneshie,46.7,medium,organic,4,292,0,0,32,MEDIUM
COL_0014376,BIN_00067,2022-07-04,hospitality,Kaneshie,96.9,critical,recyclable,5,292,0,0,56,HIGH
COL_0014377,BIN_00067,2022-07-07,hospitality,Kaneshie,39.5,medium,organic,3,292,0,0,28,LOW
COL_0014378,BIN_00067,2022-07-11,hospitality,Kaneshie,64.4,high,organic,4,292,0,0,42,MEDIUM
COL_0014379,BIN_00067,2022-07-15,hospitality,Kaneshie,56.6,medium,recyclable,4,292,0,0,35,MEDIUM
COL_0014380,BIN_00067,2022-07-20,hospitality,Kaneshie,78.7,high,general,5,292,0,0,51,HIGH
COL_0014381,BIN_00067,2022-07-23,hospitality,Kaneshie,50.6,medium,organic,3,292,0,0,38,MEDIUM
COL_0014382,BIN_00067,2022-07-29,hospitality,Kaneshie,93.8,critical,organic,6,292,0,1,66,HIGH
COL_0014383,BIN_00067,2022-08-02,hospitality,Kaneshie,66.8,high,organic,4,292,0,0,42,MEDIUM
COL_0014384,BIN_00067,2022-08-06,hospitality,Kaneshie,85.1,critical,organic,4,292,0,0,52,HIGH
COL_0014385,BIN_00067,2022-08-09,hospitality,Kaneshie,54.8,medium,general,3,292,0,0,33,MEDIUM
COL_0014386,BIN_00067,2022-08-12,hospitality,Kaneshie,57.6,medium,recyclable,3,292,0,0,31,MEDIUM
COL_0014387,BIN_00067,2022-08-15,hospitality,Kaneshie,71.0,high,organic,3,292,0,0,38,MEDIUM
COL_0014388,BIN_00067,2022-08-18,hospitality,Kaneshie,47.6,medium,organic,3,292,0,0,28,LOW
COL_0014389,BIN_00067,2022-08-21,hospitality,Kaneshie,82.8,high,general,3,292,0,0,43,MEDIUM
COL_0014390,BIN_00067,2022-08-24,hospitality,Kaneshie,46.5,medium,general,3,292,0,0,23,LOW
COL_0014391,BIN_00067,2022-08-27,hospitality,Kaneshie,59.8,medium,organic,3,292,0,0,38,MEDIUM
COL_0014392,BIN_00067,2022-08-31,hospitality,Kaneshie,73.6,high,organic,4,292,0,1,45,MEDIUM
COL_0014393,BIN_00067,2022-09-04,hospitality,Kaneshie,56.3,medium,organic,4,292,0,0,42,MEDIUM
COL_0014394,BIN_00067,2022-09-07,hospitality,Kaneshie,35.1,medium,construction,3,292,0,0,18,LOW
COL_0014395,BIN_00067,2022-09-10,hospitality,Kaneshie,42.5,medium,organic,3,292,0,0,28,LOW
COL_0014396,BIN_00067,2022-09-13,hospitality,Kaneshie,43.0,medium,organic,3,292,0,0,28,LOW
COL_0014397,BIN_00067,2022-09-16,hospitality,Kaneshie,29.9,low,recyclable,3,292,0,0,15,LOW
COL_0014398,BIN_00067,2022-09-22,hospitality,Kaneshie,75.2,high,recyclable,6,292,0,0,49,MEDIUM
COL_0014399,BIN_00067,2022-09-26,hospitality,Kaneshie,51.6,medium,general,4,292,0,0,37,MEDIUM
COL_0014400,BIN_00067,2022-09-30,hospitality,Kaneshie,43.0,medium,general,4,292,0,0,27,LOW
COL_0014401,BIN_00067,2022-10-03,hospitality,Kaneshie,48.1,medium,general,3,292,0,0,23,LOW
COL_0014402,BIN_00067,2022-10-06,hospitality,Kaneshie,40.1,medium,organic,3,292,0,0,28,LOW
COL_0014403,BIN_00067,2022-10-12,hospitality,Kaneshie,87.9,critical,organic,6,292,0,0,56,HIGH
COL_0014404,BIN_00067,2022-10-15,hospitality,Kaneshie,58.1,medium,organic,3,292,0,0,38,MEDIUM
COL_0014405,BIN_00067,2022-10-19,hospitality,Kaneshie,55.9,medium,general,4,292,0,0,37,MEDIUM
COL_0014406,BIN_00067,2022-10-22,hospitality,Kaneshie,56.0,medium,general,3,292,0,0,33,MEDIUM
COL_0014407,BIN_00067,2022-10-25,hospitality,Kaneshie,39.4,medium,general,3,292,0,0,23,LOW
