collection_id,bin_id,collection_date,collection_time,day_of_week,is_holiday,holiday_name,is_festival_period,festival_name,days_since_last_collection,fill_level_percent,fill_level_category,waste_weight_kg,waste_type_primary,waste_composition_json,odor_complaint,overflow_reported,collector_notes,temperature_c,rainfall_mm,humidity_percent
COL_0001307,BIN_00007,2022-02-09,14:58,Wednesday,0,,0,,3,63.9,high,221.09,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.3,0.6,53.2
COL_0001308,BIN_00007,2022-02-11,07:24,Friday,0,,0,,2,60.8,high,168.29,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,25.6,0.0,48.5
COL_0001309,BIN_00007,2022-02-14,06:23,Monday,0,,0,,3,69.4,high,238.89,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.1,0.0,50.7
COL_0001310,BIN_00007,2022-02-17,13:31,Thursday,0,,0,,3,79.1,high,175.92,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.4,0.0,52.3
COL_0001311,BIN_00007,2022-02-20,10:49,Sunday,0,,0,,3,56.8,medium,159.7,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Bin relocated slightly,27.5,0.0,62.8
COL_0001312,BIN_00007,2022-02-23,14:58,Wednesday,0,,0,,3,69.4,high,140.82,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.1,0.0,39.2
COL_0001313,BIN_00007,2022-02-27,16:48,Sunday,0,,0,,4,98.3,critical,386.11,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",1,0,Decomposing organic waste,35.9,0.0,56.4
COL_0001314,BIN_00007,2022-03-02,06:44,Wednesday,0,,0,,3,62.2,high,217.84,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.3,0.0,68.0
COL_0001315,BIN_00007,2022-03-05,12:20,Saturday,0,,0,,3,71.0,high,179.95,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,32.4,0.0,72.8
COL_0001316,BIN_00007,2022-03-08,08:53,Tuesday,0,,0,,3,42.8,medium,94.04,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Access blocked by vehicles,26.6,0.0,57.8
COL_0001317,BIN_00007,2022-03-11,11:48,Friday,0,,0,,3,65.3,high,127.17,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.9,0.0,63.9
COL_0001318,BIN_00007,2022-03-14,12:24,Monday,0,,0,,3,59.8,medium,156.98,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.0,0.0,68.1
COL_0001319,BIN_00007,2022-03-17,14:26,Thursday,0,,0,,3,63.7,high,206.96,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.3,0.0,68.9
COL_0001320,BIN_00007,2022-03-21,06:10,Monday,0,,0,,4,68.4,high,210.1,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Bin relocated slightly,30.3,0.0,90.0
COL_0001321,BIN_00007,2022-03-25,07:51,Friday,0,,0,,4,76.2,high,226.76,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",1,0,Decomposing organic waste,27.9,0.0,66.4
COL_0001322,BIN_00007,2022-03-29,14:49,Tuesday,0,,0,,4,80.3,high,264.94,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.2,0.0,67.6
COL_0001323,BIN_00007,2022-04-02,13:20,Saturday,0,,1,Easter,4,74.6,high,289.88,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",1,0,Strong odor reported by residents,23.2,8.5,79.9
COL_0001324,BIN_00007,2022-04-05,11:32,Tuesday,0,,1,Easter,3,47.6,medium,188.42,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.9,0.0,78.5
COL_0001325,BIN_00007,2022-04-07,06:52,Thursday,1,Good Friday,1,Easter,2,61.6,high,172.95,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.4,0.0,68.2
COL_0001326,BIN_00007,2022-04-11,16:15,Monday,0,,1,Easter,4,86.6,critical,273.16,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.3,0.0,88.8
COL_0001327,BIN_00007,2022-04-14,11:29,Thursday,0,,0,,3,43.3,medium,164.81,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Bin relocated slightly,28.7,0.0,73.9
COL_0001328,BIN_00007,2022-04-17,16:58,Sunday,0,,0,,3,52.6,medium,146.96,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.0,0.0,78.5
COL_0001329,BIN_00007,2022-04-20,12:26,Wednesday,0,,0,,3,54.7,medium,183.78,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Normal collection,29.1,0.0,84.2
COL_0001330,BIN_00007,2022-04-23,14:18,Saturday,0,,0,,3,49.2,medium,163.49,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.0,0.0,83.0
COL_0001331,BIN_00007,2022-04-26,16:07,Tuesday,0,,0,,3,34.2,medium,114.98,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.6,0.0,73.5
COL_0001332,BIN_00007,2022-04-29,16:41,Friday,0,,0,,3,54.8,medium,193.62,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.7,0.0,87.4
COL_0001333,BIN_00007,2022-05-02,10:24,Monday,0,,0,,3,56.1,medium,209.03,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Graffiti on bin,23.4,0.0,82.7
COL_0001334,BIN_00007,2022-05-05,15:30,Thursday,0,,0,,3,39.7,medium,100.47,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.8,0.0,87.8
COL_0001335,BIN_00007,2022-05-08,16:43,Sunday,0,,0,,3,47.3,medium,92.59,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,23.7,0.0,87.5
COL_0001336,BIN_00007,2022-05-11,14:54,Wednesday,0,,0,,3,43.8,medium,105.16,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.0,0.0,79.4
COL_0001337,BIN_00007,2022-05-15,16:49,Sunday,0,,0,,4,56.0,medium,145.98,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,23.2,0.0,87.4
COL_0001338,BIN_00007,2022-05-18,12:30,Wednesday,0,,0,,3,52.2,medium,153.36,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.0,11.8,69.9
COL_0001339,BIN_00007,2022-05-21,11:24,Saturday,0,,0,,3,44.1,medium,126.67,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.6,19.8,72.6
COL_0001340,BIN_00007,2022-05-24,11:50,Tuesday,0,,0,,3,36.9,medium,143.97,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.5,2.3,70.1
COL_0001341,BIN_00007,2022-05-27,13:48,Friday,0,,0,,3,50.4,medium,161.75,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.3,29.2,84.6
COL_0001342,BIN_00007,2022-05-30,17:34,Monday,0,,0,,3,40.9,medium,103.83,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.3,31.3,69.3
COL_0001343,BIN_00007,2022-06-02,12:44,Thursday,0,,0,,3,44.8,medium,176.72,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.6,0.1,81.3
COL_0001344,BIN_00007,2022-06-05,06:31,Sunday,0,,0,,3,41.4,medium,147.5,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.0,0.0,78.6
COL_0001345,BIN_00007,2022-06-08,08:13,Wednesday,0,,0,,3,45.8,medium,133.08,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.9,0.0,58.9
COL_0001346,BIN_00007,2022-06-12,11:28,Sunday,0,,0,,4,65.9,high,191.4,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.6,2.1,74.3
COL_0001347,BIN_00007,2022-06-15,15:55,Wednesday,0,,0,,3,27.3,low,80.75,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.2,36.2,86.9
COL_0001348,BIN_00007,2022-06-18,15:17,Saturday,0,,0,,3,52.6,medium,190.81,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.8,0.0,82.3
COL_0001349,BIN_00007,2022-06-21,13:43,Tuesday,0,,0,,3,31.3,medium,53.32,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.0,20.8,59.0
COL_0001350,BIN_00007,2022-06-24,11:26,Friday,0,,0,,3,46.4,medium,159.34,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.3,20.1,74.3
COL_0001351,BIN_00007,2022-06-28,12:43,Tuesday,0,,0,,4,56.9,medium,78.95,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.6,3.7,91.7
COL_0001352,BIN_00007,2022-07-01,12:03,Friday,1,Republic Day,0,,3,63.8,high,171.46,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.7,0.0,78.8
COL_0001353,BIN_00007,2022-07-06,16:40,Wednesday,0,,0,,5,79.6,high,123.03,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,23.5,0.0,74.9
COL_0001354,BIN_00007,2022-07-09,12:58,Saturday,0,,0,,3,57.9,medium,150.22,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.4,0.0,68.0
COL_0001355,BIN_00007,2022-07-12,16:49,Tuesday,0,,0,,3,38.3,medium,92.64,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.9,0.0,72.7
COL_0001356,BIN_00007,2022-07-15,12:39,Friday,0,,0,,3,54.1,medium,143.34,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.6,0.0,82.1
COL_0001357,BIN_00007,2022-07-18,07:37,Monday,0,,0,,3,41.7,medium,134.22,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.7,0.0,74.9
COL_0001358,BIN_00007,2022-07-21,10:57,Thursday,0,,0,,3,43.6,medium,112.23,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,25.6,0.0,67.7
COL_0001359,BIN_00007,2022-07-24,06:03,Sunday,0,,0,,3,45.8,medium,138.01,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.6,0.0,84.3
COL_0001360,BIN_00007,2022-07-27,07:39,Wednesday,0,,0,,3,49.4,medium,147.58,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.3,14.0,80.9
COL_0001361,BIN_00007,2022-07-31,16:53,Sunday,0,,0,,4,64.0,high,225.28,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.1,0.0,88.9
COL_0001362,BIN_00007,2022-08-05,17:31,Friday,0,,0,,5,100.0,critical,286.47,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",1,1,"Bin overflowing, waste on ground",33.3,0.0,47.4
COL_0001363,BIN_00007,2022-08-08,16:35,Monday,0,,0,,3,69.4,high,192.21,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.8,1.1,66.1
COL_0001364,BIN_00007,2022-08-10,07:55,Wednesday,0,,0,,2,60.0,high,234.4,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,37.4,0.0,63.6
COL_0001365,BIN_00007,2022-08-12,14:52,Friday,0,,0,,2,61.6,high,207.95,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Normal collection,30.2,0.0,48.4
COL_0001366,BIN_00007,2022-08-15,08:47,Monday,0,,0,,3,76.2,high,211.11,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,31.1,0.0,55.5
COL_0001367,BIN_00007,2022-08-18,14:13,Thursday,0,,0,,3,78.1,high,284.0,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.9,1.8,61.7
COL_0001368,BIN_00007,2022-08-21,17:14,Sunday,0,,0,,3,66.1,high,155.5,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.0,0.0,56.8
COL_0001369,BIN_00007,2022-08-24,10:10,Wednesday,0,,0,,3,73.2,high,216.08,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.8,0.0,78.8
COL_0001370,BIN_00007,2022-08-27,17:57,Saturday,0,,0,,3,72.4,high,176.88,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.4,0.0,37.6
COL_0001371,BIN_00007,2022-08-31,14:47,Wednesday,0,,0,,4,89.9,critical,333.21,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,33.3,0.0,51.2
COL_0001372,BIN_00007,2022-09-03,11:45,Saturday,0,,0,,3,48.7,medium,127.87,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,25.8,0.0,72.1
COL_0001373,BIN_00007,2022-09-07,07:15,Wednesday,0,,0,,4,39.9,medium,152.19,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.0,19.4,72.2
COL_0001374,BIN_00007,2022-09-10,10:25,Saturday,0,,0,,3,45.0,medium,238.59,construction,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 13.9}",0,0,,24.2,15.7,78.1
COL_0001375,BIN_00007,2022-09-13,07:47,Tuesday,0,,0,,3,38.1,medium,144.46,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.1,7.4,98.0
COL_0001376,BIN_00007,2022-09-16,15:33,Friday,0,,0,,3,48.5,medium,128.47,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.1,21.9,87.8
COL_0001377,BIN_00007,2022-09-19,11:24,Monday,0,,0,,3,30.9,medium,121.23,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.4,12.5,75.9
COL_0001378,BIN_00007,2022-09-22,15:12,Thursday,0,,0,,3,45.8,medium,118.29,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.6,10.2,75.3
COL_0001379,BIN_00007,2022-09-26,15:59,Monday,0,,0,,4,47.3,medium,184.02,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,21.7,3.1,80.1
COL_0001380,BIN_00007,2022-09-29,14:07,Thursday,0,,0,,3,45.7,medium,176.11,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.9,3.2,88.2
COL_0001381,BIN_00007,2022-10-04,12:53,Tuesday,0,,0,,5,69.7,high,246.98,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.8,1.0,81.5
COL_0001382,BIN_00007,2022-10-07,10:41,Friday,0,,0,,3,47.3,medium,114.77,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Bin relocated slightly,29.0,0.0,70.3
COL_0001383,BIN_00007,2022-10-10,07:56,Monday,0,,0,,3,45.7,medium,68.65,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Normal collection,26.3,13.8,80.0
COL_0001384,BIN_00007,2022-10-13,12:43,Thursday,0,,0,,3,50.6,medium,133.47,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.3,1.2,88.1
COL_0001385,BIN_00007,2022-10-17,15:04,Monday,0,,0,,4,67.4,high,179.01,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.5,0.0,72.0
COL_0001386,BIN_00007,2022-10-20,10:20,Thursday,0,,0,,3,41.3,medium,82.58,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.5,0.0,88.2
COL_0001387,BIN_00007,2022-10-23,10:53,Sunday,0,,0,,3,45.6,medium,70.82,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.2,0.0,87.2
COL_0001388,BIN_00007,2022-10-26,10:29,Wednesday,0,,0,,3,47.1,medium,124.15,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.6,0.0,83.6
COL_0001389,BIN_00007,2022-10-29,15:57,Saturday,0,,0,,3,59.0,medium,185.93,hazardous,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 13.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.1,0.0,72.7
COL_0001390,BIN_00007,2022-11-01,16:26,Tuesday,0,,0,,3,35.0,medium,115.84,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.6,8.8,91.0
COL_0001391,BIN_00007,2022-11-04,16:16,Friday,0,,0,,3,54.9,medium,161.13,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.0,0.0,80.7
COL_0001392,BIN_00007,2022-11-11,06:51,Friday,0,,0,,7,99.0,critical,209.06,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.6,3.0,75.9
COL_0001393,BIN_00007,2022-11-14,07:01,Monday,0,,0,,3,45.0,medium,85.86,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.8,0.0,85.5
COL_0001394,BIN_00007,2022-11-17,13:20,Thursday,0,,0,,3,50.6,medium,126.25,hazardous,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 13.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.0,0.0,75.8
COL_0001395,BIN_00007,2022-11-20,06:22,Sunday,0,,0,,3,46.1,medium,124.25,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.4,0.0,73.7
COL_0001396,BIN_00007,2022-11-23,13:26,Wednesday,0,,0,,3,43.9,medium,110.99,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.5,0.0,97.7
COL_0001397,BIN_00007,2022-11-26,15:08,Saturday,0,,0,,3,46.3,medium,57.97,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.0,18.4,73.8
COL_0001398,BIN_00007,2022-11-30,12:54,Wednesday,0,,0,,4,44.6,medium,168.16,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.2,12.3,77.9
COL_0001399,BIN_00007,2022-12-03,14:24,Saturday,0,,0,,3,90.7,critical,249.91,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,31.1,0.0,64.9
COL_0001400,BIN_00007,2022-12-06,15:08,Tuesday,0,,0,,3,57.6,medium,143.51,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,31.9,0.0,57.7
COL_0001401,BIN_00007,2022-12-09,16:24,Friday,0,,0,,3,82.7,high,162.07,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.7,0.0,48.2
COL_0001402,BIN_00007,2022-12-12,15:40,Monday,0,,0,,3,60.7,high,169.21,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.7,0.0,34.1
